Time,REF,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,dT_REF,dT_S01,dT_S02,dT_S03,dT_S04,dT_S05,dT_S06,dT_S07,dT_S08,dT_S09,dT_S10,dT_S11,dT_S12,dT_S13,dT_S14,dT_S15,dT_S16,dT_S17,dT_S18,dT_S19
2026-04-27 02:09:51.020,28.6813707,28.7382093,28.6782402,28.6191063,28.8000752,28.8301049,28.666894,28.6853144,28.7803577,28.6505875,28.7631457,28.6386248,28.7114735,28.7191677,28.7122533,28.5627133,28.5611144,28.6978095,28.5683242,28.5155093,0.0,0.0568386000000025,-0.0031304999999974,-0.0622644000000001,0.1187044999999997,0.1487341999999998,-0.0144766999999994,0.0039437000000006,0.098987000000001,-0.0307831999999983,0.0817750000000003,-0.0427458999999998,0.0301028000000016,0.0377970000000011,0.0308826000000017,-0.1186574,-0.1202562999999976,0.016438800000003,-0.1130464999999993,-0.1658613999999971
2026-04-27 02:10:51.020,28.6700561,28.7229556,28.6578902,28.5882712,28.7802567,28.8017311,28.6505123,28.6851408,28.7667798,28.6304616,28.7814063,28.6249218,28.6620183,28.6963193,28.7024659,28.5584342,28.5577847,28.7075692,28.5557471,28.5331849,0.0,0.0528994999999987,-0.0121658999999993,-0.0817848999999988,0.1102005999999988,0.1316750000000013,-0.019543800000001,0.0150846999999991,0.0967236999999983,-0.0395944999999997,0.1113502000000004,-0.0451343000000008,-0.0080378000000003,0.0262631999999989,0.0324097999999999,-0.1116218999999993,-0.1122714000000009,0.0375130999999981,-0.1143089999999986,-0.1368712000000016
2026-04-27 02:11:51.020,28.6780194,28.729598,28.6639315,28.588971,28.7813274,28.8170624,28.65136,28.6753767,28.7782625,28.6536698,28.7683052,28.6288806,28.6659687,28.6966009,28.7009178,28.5552689,28.5476166,28.7046193,28.5569972,28.524479,0.0,0.0515785999999991,-0.0140878999999998,-0.0890483999999993,0.1033079999999984,0.1390430000000009,-0.0266593999999997,-0.0026426999999991,0.1002431000000001,-0.0243496000000007,0.0902858000000002,-0.0491388000000014,-0.0120506999999996,0.0185814999999998,0.0228983999999989,-0.1227504999999986,-0.1304027999999988,0.0265999000000007,-0.1210221999999987,-0.1535404000000007
2026-04-27 02:12:51.020,28.6680274,28.7277933,28.666133,28.594529,28.7753645,28.7980191,28.6423477,28.6848358,28.7808007,28.6299595,28.8081512,28.6279543,28.6566869,28.6998347,28.6968039,28.5418756,28.5394955,28.710489,28.5639255,28.5274173,0.0,0.0597658999999985,-0.0018944000000011,-0.0734983999999983,0.1073370999999987,0.1299917000000015,-0.0256797000000013,0.0168083999999986,0.1127733000000006,-0.0380679000000014,0.1401238000000013,-0.0400731000000007,-0.0113404999999993,0.0318073000000005,0.0287764999999993,-0.1261517999999988,-0.1285318999999987,0.0424615999999993,-0.1041018999999998,-0.1406100999999999
2026-04-27 02:13:51.020,28.6746344,28.7187245,28.6614567,28.591802,28.7817817,28.8009601,28.6522274,28.6924312,28.7582139,28.6312561,28.7691436,28.6177568,28.6477111,28.7300254,28.697721,28.5401319,28.5398579,28.6919423,28.5599621,28.5184081,0.0,0.0440901000000018,-0.0131776999999999,-0.0828323999999973,0.1071473000000011,0.1263257000000024,-0.0224069999999976,0.0177968000000028,0.0835795000000025,-0.0433782999999969,0.0945092000000009,-0.0568775999999999,-0.0269232999999999,0.0553910000000001,0.0230866000000027,-0.1345024999999999,-0.1347764999999974,0.0173079000000022,-0.1146722999999987,-0.1562263000000001
2026-04-27 02:14:51.020,28.6465093,28.7126681,28.6564748,28.5934273,28.7743582,28.7877549,28.6321837,28.6770213,28.757825,28.6216219,28.7508948,28.6179108,28.6516511,28.6899969,28.6963053,28.5480719,28.543253,28.6805989,28.5463292,28.5013447,0.0,0.0661587999999966,0.0099654999999998,-0.0530820000000034,0.1278489,0.1412455999999977,-0.0143256000000029,0.030511999999998,0.1113156999999986,-0.0248874000000007,0.1043854999999993,-0.028598500000001,0.0051417999999969,0.0434875999999988,0.049795999999997,-0.0984374000000016,-0.1032563000000017,0.0340895999999979,-0.1001801000000028,-0.1451646000000011
2026-04-27 02:15:51.020,28.6586249,28.7189482,28.639861,28.5948217,28.7749689,28.7846006,28.6328282,28.6708903,28.76609,28.6213683,28.7549786,28.6116435,28.6371603,28.7268514,28.6760387,28.5312672,28.5318496,28.6961801,28.5510368,28.5094506,0.0,0.0603233000000003,-0.0187638999999997,-0.0638031999999988,0.1163440000000015,0.1259757000000014,-0.0257967000000007,0.0122654000000004,0.1074650999999988,-0.0372565999999991,0.0963537000000016,-0.0469813999999999,-0.021464599999998,0.0682265000000015,0.0174137999999999,-0.127357700000001,-0.1267752999999984,0.0375551999999999,-0.1075881000000009,-0.1491742999999985
2026-04-27 02:16:51.020,28.6372408,28.7054881,28.6756867,28.6319718,28.7637504,28.7780835,28.6247623,28.649458,28.7411763,28.6087017,28.7373359,28.5986156,28.6336363,28.6736712,28.6728887,28.535266,28.5296884,28.6767632,28.5348545,28.498799,0.0,0.0682472999999994,0.0384458999999992,-0.0052690000000019,0.1265095999999985,0.1408427000000003,-0.0124785000000002,0.0122171999999984,0.1039354999999986,-0.0285390999999997,0.1000951000000007,-0.038625200000002,-0.0036045000000015,0.0364304000000004,0.0356479000000007,-0.1019748000000007,-0.1075523999999994,0.0395223999999991,-0.1023862999999991,-0.1384417999999989
2026-04-27 02:17:51.020,28.6506584,28.7017616,28.6561076,28.6312022,28.7735418,28.7811135,28.6353843,28.6876319,28.7852714,28.6261813,28.7449893,28.597179,28.6542281,28.6832518,28.6904314,28.5261185,28.5118418,28.6838292,28.5427358,28.4971109,0.0,0.0511032,0.0054491999999974,-0.0194562000000004,0.1228833999999992,0.1304550999999989,-0.0152741000000027,0.0369734999999984,0.1346129999999981,-0.0244771000000021,0.0943308999999992,-0.0534794000000005,0.0035696999999998,0.0325933999999996,0.0397730000000002,-0.124539900000002,-0.1388166000000019,0.0331708000000006,-0.1079226000000019,-0.1535475000000019
2026-04-27 02:18:51.020,28.6527512,28.6953335,28.6407001,28.598186,28.7582228,28.7706026,28.6239115,28.6626395,28.7371857,28.6125251,28.7343028,28.6544862,28.6578619,28.6775828,28.6681038,28.505093,28.5223944,28.6767307,28.5235628,28.490586,0.0,0.0425822999999994,-0.0120511000000007,-0.0545652000000025,0.1054715999999977,0.1178513999999992,-0.0288397000000024,0.0098883,0.0844345000000004,-0.0402261000000017,0.0815515999999973,0.001735,0.0051106999999994,0.0248315999999988,0.0153525999999999,-0.1476582000000021,-0.1303568000000012,0.0239794999999993,-0.1291884000000003,-0.1621652000000004
2026-04-27 02:19:51.020,28.6353442,28.6933202,28.6283634,28.5790198,28.7631055,28.7769329,28.6137548,28.6461509,28.7246798,28.6085911,28.7390277,28.5884354,28.6249565,28.6557322,28.6626478,28.5155757,28.5067546,28.7044667,28.5204563,28.4719796,0.0,0.057976,-0.0069807999999973,-0.0563243999999976,0.127761300000003,0.1415886999999998,-0.0215893999999998,0.0108066999999998,0.0893356000000018,-0.0267530999999969,0.1036835000000024,-0.046908799999997,-0.010387699999999,0.0203880000000005,0.0273035999999997,-0.1197684999999992,-0.1285895999999979,0.0691225000000024,-0.1148878999999993,-0.1633645999999977
2026-04-27 02:20:51.020,28.6234802,28.6856566,28.6150944,28.5461516,28.7432636,28.7672697,28.598758,28.6547195,28.7239734,28.6099147,28.7376191,28.5885105,28.6366437,28.6637583,28.6622005,28.508614,28.5077763,28.6695036,28.517039,28.488372,0.0,0.062176400000002,-0.0083857999999992,-0.0773285999999977,0.1197833999999993,0.1437895000000004,-0.0247221999999993,0.0312392999999993,0.1004931999999989,-0.0135654999999985,0.1141389000000003,-0.0349696999999977,0.0131635000000009,0.0402781000000018,0.0387203000000013,-0.114866199999998,-0.1157038999999997,0.0460233999999992,-0.106441199999999,-0.1351082000000012
2026-04-27 02:21:51.020,28.623343,28.6772195,28.6223475,28.5475994,28.7341499,28.7599244,28.5899579,28.6369304,28.7211291,28.5913193,28.7451221,28.6161702,28.5855005,28.6324413,28.6321346,28.491474,28.5021251,28.6514724,28.5035262,28.4624791,0.0,0.0538765000000012,-0.0009954999999983,-0.0757435999999991,0.1108069,0.1365814000000007,-0.0333850999999967,0.0135874000000022,0.0977861000000004,-0.0320236999999998,0.1217791000000012,-0.0071727999999993,-0.0378425,0.0090983000000015,0.0087916000000021,-0.1318689999999982,-0.1212178999999977,0.0281294000000009,-0.1198167999999988,-0.1608638999999989
2026-04-27 02:22:51.020,28.6215682,28.6799912,28.6135717,28.5594318,28.7350548,28.7485232,28.5995032,28.631002,28.7251329,28.5966206,28.7174731,28.5675288,28.5968922,28.6398232,28.6442964,28.496502,28.5001095,28.6478244,28.4990641,28.4646678,0.0,0.0584230000000012,-0.0079964999999972,-0.0621363999999999,0.1134866000000016,0.1269550000000023,-0.0220649999999977,0.0094338,0.1035646999999997,-0.0249475999999972,0.0959049000000007,-0.054039399999997,-0.0246759999999994,0.0182549999999999,0.022728200000003,-0.1250661999999991,-0.121458699999998,0.0262562000000023,-0.1225041000000004,-0.1569003999999978
2026-04-27 02:23:51.020,28.6383541,28.6918369,28.6151966,28.5812774,28.7517015,28.7647319,28.5986618,28.6551415,28.738748,28.6106487,28.7337473,28.5760718,28.6297535,28.6564298,28.643042,28.4838765,28.4923628,28.6540489,28.5266575,28.4792137,0.0,0.0534827999999976,-0.0231574999999999,-0.0570766999999996,0.1133473999999985,0.1263778000000002,-0.0396923000000022,0.0167873999999983,0.1003939000000002,-0.0277054000000021,0.0953932000000001,-0.0622822999999996,-0.0086006000000011,0.0180757000000006,0.0046879000000004,-0.1544775999999998,-0.1459913000000021,0.0156947999999985,-0.1116966000000019,-0.1591404000000018
2026-04-27 02:24:51.020,28.61123,28.6668166,28.6072937,28.5323274,28.7319309,28.7496396,28.5884418,28.6460015,28.7249215,28.5818427,28.7222088,28.5720408,28.5944109,28.6392444,28.6561206,28.4897679,28.4926104,28.6521222,28.5084378,28.4687949,0.0,0.0555866000000015,-0.0039362999999994,-0.0789025999999992,0.1207008999999992,0.1384095999999992,-0.0227882000000008,0.0347715000000015,0.1136915000000016,-0.0293872999999997,0.1109788000000016,-0.0391891999999991,-0.0168190999999993,0.0280143999999999,0.0448906000000022,-0.1214620999999986,-0.1186195999999988,0.0408922000000018,-0.1027921999999996,-0.1424351000000001
2026-04-27 02:25:51.020,28.6116203,28.6634,28.5966187,28.528129,28.7243971,28.7454647,28.5835925,28.622893,28.70845,28.5875748,28.7184409,28.5714013,28.5843271,28.6313862,28.648822,28.4874477,28.4879698,28.6448809,28.5070401,28.4667011,0.0,0.0517797000000008,-0.0150015999999979,-0.0834912999999986,0.1127768000000024,0.1338444000000009,-0.0280277999999967,0.0112727000000028,0.0968297000000006,-0.0240454999999997,0.1068206000000024,-0.0402189999999968,-0.027293199999999,0.019765900000003,0.0372017000000006,-0.1241725999999978,-0.1236505000000001,0.0332606000000019,-0.1045801999999973,-0.1449191999999968
2026-04-27 02:26:51.020,28.6107361,28.662514,28.5968792,28.5561682,28.7277813,28.7340908,28.5818657,28.6263345,28.7265826,28.5674747,28.7072449,28.575208,28.5935522,28.6298521,28.6486545,28.4967999,28.4824525,28.6371107,28.5044087,28.4574283,0.0,0.0517779000000011,-0.0138569000000003,-0.0545679000000021,0.1170451999999997,0.1233547000000001,-0.0288703999999988,0.0155983999999982,0.1158464999999999,-0.0432613999999986,0.0965087999999987,-0.0355281000000005,-0.0171838999999991,0.0191160000000003,0.0379183999999988,-0.1139362000000012,-0.1282835999999996,0.0263746000000004,-0.1063274000000014,-0.1533078000000003
2026-04-27 02:27:51.020,28.6123728,28.660153,28.6403071,28.5656296,28.7288597,28.7501148,28.5962844,28.6317597,28.7156362,28.5801338,28.7740509,28.561028,28.6095871,28.6346732,28.6211144,28.4774368,28.4811446,28.6586167,28.5079795,28.4673518,0.0,0.0477802000000018,0.0279343000000018,-0.0467431999999981,0.1164869000000017,0.1377419999999993,-0.016088400000001,0.0193869000000006,0.1032633999999994,-0.0322390000000005,0.1616780999999996,-0.0513447999999989,-0.0027857000000004,0.0223004000000024,0.0087416000000004,-0.1349359999999997,-0.1312281999999989,0.0462439000000003,-0.1043932999999981,-0.1450209999999998
2026-04-27 02:28:51.020,28.5942198,28.6622067,28.5823889,28.513199,28.7140296,28.7374589,28.5835084,28.6081269,28.6977319,28.5778547,28.6946086,28.5374689,28.5738061,28.6116888,28.6196776,28.4761354,28.4703372,28.626685,28.4783449,28.4410232,0.0,0.0679868999999975,-0.0118308999999996,-0.081020800000001,0.1198097999999987,0.1432390999999988,-0.0107114000000017,0.0139070999999972,0.1035120999999996,-0.0163651000000015,0.1003887999999975,-0.0567509000000008,-0.0204137000000024,0.0174689999999984,0.025457799999998,-0.1180844000000007,-0.1238826000000017,0.0324651999999971,-0.1158749000000014,-0.1531966000000011
2026-04-27 02:29:51.020,28.622327,28.6645246,28.596665,28.5344751,28.7363086,28.736351,28.593453,28.62363,28.7031927,28.5792089,28.6970004,28.5561757,28.5786224,28.6243096,28.6335423,28.4697619,28.4666594,28.6288209,28.5059593,28.462116,0.0,0.0421976000000015,-0.0256619999999969,-0.0878518999999968,0.1139816000000024,0.1140240000000005,-0.0288739999999982,0.001303,0.0808657000000003,-0.0431180999999973,0.0746734000000017,-0.0661512999999978,-0.043704599999998,0.0019826000000016,0.0112152999999999,-0.1525650999999968,-0.1556675999999974,0.0064939000000023,-0.1163676999999978,-0.1602109999999967
2026-04-27 02:30:51.020,28.6059726,28.6557954,28.5810422,28.5182932,28.7111091,28.7505807,28.5856029,28.6117812,28.6841309,28.5745732,28.6904214,28.5451507,28.6094882,28.6118141,28.6427377,28.4754865,28.4831664,28.6821791,28.4862109,28.4340317,0.0,0.0498227999999976,-0.0249304000000023,-0.0876794000000025,0.1051365000000004,0.1446080999999992,-0.0203696999999998,0.0058085999999981,0.0781582999999983,-0.0313994000000015,0.0844488000000005,-0.0608219000000005,0.0035156,0.0058414999999989,0.0367651000000002,-0.1304861000000023,-0.1228061999999994,0.0762064999999978,-0.1197617000000015,-0.1719409000000027
2026-04-27 02:31:51.020,28.6316407,28.6737994,28.5868156,28.6050841,28.7331903,28.7473798,28.5862337,28.6182759,28.706081,28.5774553,28.6990765,28.5545194,28.5987093,28.6301604,28.6271067,28.4675511,28.4711467,28.6372134,28.4822264,28.4528498,0.0,0.0421587000000016,-0.044825099999997,-0.0265565999999992,0.101549600000002,0.1157391000000025,-0.0454069999999973,-0.0133647999999979,0.0744403000000026,-0.0541853999999979,0.0674358000000019,-0.0771212999999981,-0.0329313999999989,-0.0014802999999972,-0.0045339999999995,-0.1640895999999969,-0.1604939999999999,0.0055727000000018,-0.1494143000000001,-0.1787908999999992
2026-04-27 02:32:51.020,28.6226905,28.6764557,28.6183946,28.6346297,28.7371119,28.7618328,28.6005116,28.6405851,28.7293826,28.5825676,28.7012943,28.5632157,28.6522492,28.6407334,28.6240257,28.4736198,28.4786442,28.6301368,28.4972932,28.4550959,0.0,0.0537652000000008,-0.0042959000000024,0.0119392000000004,0.1144213999999976,0.1391422999999996,-0.0221789000000001,0.0178945999999982,0.1066921,-0.0401229,0.0786037999999997,-0.0594748000000002,0.029558699999999,0.0180428999999975,0.0013351999999997,-0.1490706999999993,-0.1440462999999994,0.007446299999998,-0.1253972999999995,-0.167594600000001
2026-04-27 02:33:51.020,28.5835599,28.6597942,28.6288397,28.549403,28.6988091,28.7226587,28.5599932,28.6037635,28.6942537,28.5622406,28.7061376,28.5535153,28.5537896,28.6275945,28.6197389,28.4635147,28.4630956,28.6256326,28.4838425,28.4457652,0.0,0.0762342999999994,0.0452797999999994,-0.0341568999999992,0.1152491999999973,0.1390987999999993,-0.0235666999999999,0.0202035999999985,0.1106937999999999,-0.0213193000000018,0.1225777000000007,-0.0300446,-0.0297702999999991,0.0440345999999998,0.0361790000000006,-0.1200451999999998,-0.1204643000000018,0.0420726999999985,-0.0997173999999994,-0.1377947000000006
2026-04-27 02:34:51.020,28.5898898,28.6491132,28.6266219,28.565811,28.7272838,28.7230751,28.5721677,28.6193434,28.7121134,28.5690662,28.7031861,28.5394875,28.568941,28.6162367,28.6110681,28.4590314,28.4530932,28.6312029,28.4785261,28.4323953,0.0,0.0592233999999969,0.0367320999999982,-0.0240788000000016,0.1373939999999969,0.1331852999999974,-0.0177221000000002,0.0294536,0.1222235999999981,-0.0208235999999999,0.1132962999999982,-0.0504023000000017,-0.0209488000000028,0.0263469,0.0211782999999989,-0.130858400000001,-0.1367966000000002,0.0413130999999999,-0.1113637000000018,-0.1574945000000021
2026-04-27 02:35:51.020,28.592675,28.6498668,28.6230251,28.532085,28.7119786,28.7298494,28.5769123,28.6152664,28.6971496,28.5696523,28.7057146,28.5538735,28.5904218,28.625719,28.6252933,28.4640664,28.4805398,28.6330279,28.497175,28.4406208,0.0,0.0571918000000017,0.0303500999999997,-0.0605900000000012,0.1193035999999985,0.1371743999999992,-0.0157626999999997,0.0225913999999995,0.1044745999999996,-0.0230226999999985,0.1130396000000004,-0.0388014999999981,-0.0022531999999984,0.0330440000000002,0.0326182999999993,-0.1286085999999997,-0.1121352000000008,0.0403528999999984,-0.0955000000000012,-0.1520541999999984
2026-04-27 02:36:51.020,28.6013694,28.6547984,28.5874185,28.525934,28.7171254,28.7297394,28.5835811,28.613368,28.6983689,28.5570242,28.7164984,28.5336752,28.5620314,28.6111448,28.6146555,28.4720194,28.4741977,28.6190109,28.469166,28.4402843,0.0,0.0534290000000012,-0.013950900000001,-0.0754353999999999,0.115756000000001,0.1283700000000003,-0.0177882999999994,0.0119986000000018,0.096999499999999,-0.0443451999999986,0.1151289999999995,-0.0676941999999982,-0.0393380000000007,0.0097754000000023,0.0132861000000019,-0.1293499999999987,-0.1271716999999981,0.0176414999999998,-0.132203399999998,-0.1610851000000011
2026-04-27 02:37:51.020,28.5909309,28.6488375,28.5755523,28.5477332,28.6978153,28.7261688,28.5718879,28.5994209,28.6876512,28.5561285,28.6794304,28.5401982,28.5543969,28.5958136,28.6080953,28.4737355,28.460133,28.622329,28.4671691,28.4238937,0.0,0.057906599999999,-0.0153786000000017,-0.0431977000000003,0.1068843999999984,0.1352378999999999,-0.0190429999999999,0.0084899999999983,0.0967203000000012,-0.0348024000000002,0.088499500000001,-0.050732700000001,-0.0365339999999996,0.0048826999999995,0.0171643999999986,-0.1171953999999999,-0.130797900000001,0.0313981000000005,-0.1237618000000004,-0.1670371999999993
2026-04-27 02:38:51.020,28.5815102,28.6484468,28.6147957,28.5008429,28.6916878,28.7084949,28.572409,28.5879289,28.6754748,28.552061,28.6936923,28.534967,28.5516896,28.6106512,28.6067562,28.4649212,28.4425748,28.6132474,28.460406,28.4377873,0.0,0.0669365999999982,0.033285499999998,-0.0806673000000017,0.1101776000000001,0.1269847000000012,-0.0091011999999999,0.0064187000000011,0.0939645999999996,-0.0294492000000019,0.1121820999999982,-0.0465431999999985,-0.0298206000000007,0.0291409999999991,0.0252459999999992,-0.1165890000000011,-0.1389354000000011,0.0317371999999984,-0.1211042000000013,-0.1437229000000002
2026-04-27 02:39:51.020,28.5719127,28.6462123,28.5734378,28.5021884,28.7049425,28.7171001,28.5661077,28.5901581,28.6800784,28.5365056,28.6775471,28.5181064,28.5546634,28.6107201,28.6176029,28.4600034,28.4486145,28.613719,28.4650389,28.4202663,0.0,0.0742995999999998,0.001525100000002,-0.0697242999999971,0.1330298000000027,0.145187400000001,-0.0058049999999987,0.0182454000000014,0.1081657000000007,-0.0354070999999969,0.1056344000000031,-0.0538062999999979,-0.0172492999999995,0.0388074000000031,0.0456902000000027,-0.1119092999999971,-0.1232981999999971,0.041806300000001,-0.1068737999999989,-0.151646399999997
2026-04-27 02:40:51.020,28.5705869,28.6285137,28.5629887,28.4868855,28.6876455,28.6964493,28.5507411,28.5658361,28.6690011,28.5491809,28.654609,28.5120357,28.5324833,28.6207055,28.5816833,28.4525232,28.4359154,28.5891083,28.4470027,28.4023973,0.0,0.0579268000000006,-0.0075982000000003,-0.0837013999999989,0.1170586,0.1258624000000026,-0.0198457999999988,-0.0047508,0.0984142000000005,-0.0214059999999989,0.0840221000000021,-0.0585512000000001,-0.0381035999999994,0.0501186000000011,0.0110964000000031,-0.1180636999999968,-0.1346714999999996,0.0185214000000009,-0.1235841999999998,-0.168189599999998
2026-04-27 02:41:51.020,28.5815143,28.6374612,28.5420607,28.4396638,28.6924403,28.7068283,28.543074,28.586609,28.6654553,28.5485816,28.6653309,28.5065078,28.5407103,28.5722916,28.5809282,28.4346748,28.4309507,28.5935068,28.4479647,28.4193169,0.0,0.0559469000000021,-0.039453599999998,-0.1418504999999967,0.1109260000000027,0.125314000000003,-0.0384402999999977,0.0050947000000007,0.0839410000000029,-0.0329326999999999,0.0838166000000022,-0.075006499999997,-0.0408039999999978,-0.0092226999999986,-0.0005860999999995,-0.1468394999999986,-0.1505635999999981,0.0119925000000016,-0.1335495999999985,-0.1621974000000001
2026-04-27 02:42:51.020,28.572558,28.6289058,28.5960803,28.4451644,28.7001313,28.7114446,28.5631305,28.59776,28.6695631,28.5409377,28.6737518,28.5122581,28.5346304,28.5906374,28.607858,28.4444141,28.4343359,28.5889032,28.4511204,28.4071824,0.0,0.0563477999999975,0.0235222999999997,-0.1273936000000013,0.1275732999999981,0.1388865999999993,-0.009427500000001,0.0252020000000001,0.0970051000000005,-0.0316203000000001,0.1011938000000007,-0.0602999000000004,-0.0379275999999997,0.0180793999999977,0.0352999999999994,-0.1281439000000013,-0.1382221000000001,0.0163451999999999,-0.1214376000000001,-0.1653756000000008
2026-04-27 02:43:51.020,28.5739668,28.6166671,28.5493511,28.4686482,28.6889226,28.7101599,28.549172,28.5774941,28.681753,28.5393502,28.6683539,28.5230548,28.5450506,28.5881189,28.6055352,28.4427806,28.4414773,28.5999992,28.463285,28.4060045,0.0,0.0427002999999999,-0.0246157000000017,-0.1053186000000003,0.1149558000000006,0.1361930999999998,-0.0247948000000022,0.0035272999999982,0.1077861999999996,-0.0346165999999996,0.0943870999999987,-0.0509120000000002,-0.0289162000000011,0.0141521000000004,0.0315683999999976,-0.1311862000000019,-0.1324895000000019,0.0260323999999982,-0.1106818000000018,-0.1679622999999992
2026-04-27 02:44:51.020,28.582435,28.6348627,28.5649437,28.4743109,28.6842127,28.7082222,28.5496353,28.5822206,28.6749656,28.5366955,28.6569927,28.5161821,28.5586568,28.5892102,28.5875833,28.4374703,28.4345506,28.5806523,28.4473713,28.3934764,0.0,0.052427699999999,-0.0174912999999996,-0.1081241000000012,0.1017776999999995,0.1257872000000013,-0.0327997000000017,-0.0002144000000008,0.0925305999999999,-0.0457394999999998,0.0745576999999997,-0.0662528999999985,-0.0237781999999988,0.0067751999999998,0.0051482999999983,-0.1449646999999991,-0.1478843999999988,-0.0017826999999996,-0.1350636999999999,-0.1889585999999994
2026-04-27 02:45:51.020,28.570316,28.6229979,28.5558086,28.4732188,28.6861738,28.7087141,28.541233,28.5840799,28.6727015,28.528893,28.6521454,28.5091355,28.5411682,28.5860779,28.5918733,28.4295462,28.4319193,28.5959649,28.4349412,28.3943137,0.0,0.0526819000000031,-0.0145073999999993,-0.0970971999999967,0.1158578000000005,0.1383981000000034,-0.0290829999999999,0.0137639000000007,0.1023855000000004,-0.0414229999999982,0.0818294000000001,-0.0611804999999989,-0.0291477999999969,0.0157619000000011,0.0215573000000013,-0.1407697999999975,-0.1383966999999977,0.0256489000000001,-0.1353747999999974,-0.1760022999999968
2026-04-27 02:46:51.020,28.5619891,28.6227865,28.5534604,28.4793546,28.6831965,28.709328,28.5481661,28.5683863,28.6618161,28.5321816,28.6939521,28.5679114,28.5416249,28.5700435,28.599787,28.4402954,28.427413,28.5987451,28.4498139,28.4093319,0.0,0.0607973999999984,-0.0085287000000029,-0.082634500000001,0.1212073999999994,0.1473388999999976,-0.0138230000000021,0.0063971999999985,0.0998269999999976,-0.0298075000000004,0.1319629999999989,0.0059222999999981,-0.020364200000003,0.0080543999999989,0.0377978999999975,-0.1216937000000015,-0.1345761000000003,0.0367559999999969,-0.1121752000000029,-0.1526572000000001
2026-04-27 02:47:51.020,28.570416,28.6250704,28.5665582,28.4915285,28.6854064,28.6928359,28.5477854,28.5915169,28.6763037,28.5286208,28.6656859,28.5427749,28.5389741,28.5775958,28.5952315,28.4420411,28.4183872,28.5764934,28.4355923,28.3956463,0.0,0.0546543999999968,-0.0038578000000022,-0.0788875000000004,0.1149903999999999,0.122419899999997,-0.0226306000000029,0.0211008999999968,0.1058876999999967,-0.0417952000000028,0.0952698999999981,-0.0276411000000003,-0.0314419000000008,0.0071797999999994,0.0248154999999989,-0.1283749000000007,-0.1520288,0.0060773999999987,-0.1348237000000018,-0.1747697000000023
2026-04-27 02:48:51.020,28.554145,28.6400124,28.5440702,28.4943644,28.6834725,28.7081367,28.5414105,28.5817244,28.6532352,28.5198297,28.6633033,28.4973211,28.5358216,28.594021,28.6015352,28.4624242,28.4323254,28.5896174,28.4520354,28.4068661,0.0,0.0858674000000014,-0.0100747999999981,-0.0597805999999998,0.1293275000000022,0.1539917000000024,-0.0127344999999969,0.0275794000000004,0.0990902000000026,-0.0343152999999993,0.1091583000000007,-0.0568238999999977,-0.0183233999999998,0.0398760000000031,0.0473902000000023,-0.0917207999999973,-0.1218195999999984,0.0354724000000032,-0.1021095999999985,-0.1472788999999998
2026-04-27 02:49:51.020,28.5734752,28.6161829,28.5674593,28.4910676,28.6727061,28.6970251,28.5437348,28.5827228,28.661402,28.5360931,28.6634683,28.4960498,28.53428,28.5780076,28.5749054,28.4160185,28.412806,28.586671,28.4316846,28.4016983,0.0,0.0427076999999975,-0.0060159000000012,-0.0824075999999998,0.0992308999999984,0.1235499000000004,-0.0297404000000014,0.0092475999999983,0.0879267999999982,-0.037382100000002,0.0899931000000009,-0.0774253999999992,-0.0391952000000017,0.0045323999999986,0.0014301999999979,-0.1574567000000009,-0.1606692000000009,0.0131957999999983,-0.1417906000000002,-0.1717769000000011
2026-04-27 02:50:51.020,28.5606959,28.6133844,28.5505957,28.4860955,28.6836084,28.697899,28.5383213,28.5742363,28.6571314,28.5221737,28.6468175,28.4983495,28.5364781,28.5775013,28.5832389,28.4315553,28.4064492,28.5715567,28.4348744,28.3904326,0.0,0.0526885000000021,-0.0101002000000001,-0.0746003999999977,0.1229125000000017,0.1372031000000007,-0.0223745999999991,0.0135404000000001,0.0964355000000019,-0.0385221999999991,0.086121600000002,-0.0623463999999991,-0.0242177999999988,0.0168054000000026,0.0225430000000024,-0.1291405999999995,-0.154246699999998,0.0108607999999996,-0.1258214999999971,-0.1702632999999984
2026-04-27 02:51:51.020,28.5621087,28.6174181,28.5919931,28.470209,28.6793366,28.6926286,28.541967,28.5796745,28.656926,28.5295726,28.700422,28.5045377,28.5323669,28.5783714,28.5761201,28.4313691,28.4183806,28.579143,28.4356642,28.4039611,0.0,0.0553093999999987,0.0298844000000002,-0.091899699999999,0.1172278999999996,0.1305198999999994,-0.0201416999999999,0.0175657999999998,0.094817299999999,-0.0325360999999979,0.1383133,-0.0575709999999993,-0.0297418,0.0162627000000021,0.0140114000000011,-0.1307395999999983,-0.1437281000000005,0.0170342999999988,-0.126444499999998,-0.1581475999999995
